Year,Month,Day,Hour,DNI
2016,7,31,15,542
2016,7,31,16,759
2016,7,31,17,644
2016,7,31,18,430
2016,7,31,19,55
2016,7,31,20,0
2016,7,31,21,0
2016,7,31,22,0
2016,7,31,23,0
2016,8,1,0,0
2016,8,1,1,0
2016,8,1,2,0
2016,8,1,3,0
2016,8,1,4,0
2016,8,1,5,0
2016,8,1,6,407
2016,8,1,7,632
2016,8,1,8,753
2016,8,1,9,823
2016,8,1,10,867
2016,8,1,11,907
2016,8,1,12,918
2016,8,1,13,918
2016,8,1,14,909
2016,8,1,15,881
2016,8,1,16,829
2016,8,1,17,733
2016,8,1,18,542
2016,8,1,19,104
2016,8,1,20,0
2016,8,1,21,0
2016,8,1,22,0
2016,8,1,23,0
2016,8,2,0,0
2016,8,2,1,0
2016,8,2,2,0
2016,8,2,3,0
2016,8,2,4,0
2016,8,2,5,0
2016,8,2,6,370
2016,8,2,7,581
2016,8,2,8,695
2016,8,2,9,766
2016,8,2,10,817
2016,8,2,11,898
2016,8,2,12,911
2016,8,2,13,16
2016,8,2,14,474
2016,8,2,15,523
2016,8,2,16,202
2016,8,2,17,15
2016,8,2,18,0
2016,8,2,19,0
2016,8,2,20,0
2016,8,2,21,0
2016,8,2,22,0
2016,8,2,23,0
2016,8,3,0,0
2016,8,3,1,0
2016,8,3,2,0
2016,8,3,3,0
2016,8,3,4,0
2016,8,3,5,0
2016,8,3,6,394
2016,8,3,7,601
2016,8,3,8,716
2016,8,3,9,782
2016,8,3,10,818
2016,8,3,11,923
2016,8,3,12,417
2016,8,3,13,930
2016,8,3,14,904
2016,8,3,15,876
2016,8,3,16,825
2016,8,3,17,733
2016,8,3,18,546
2016,8,3,19,0
2016,8,3,20,0
2016,8,3,21,0
2016,8,3,22,0
2016,8,3,23,0
2016,8,4,0,0
2016,8,4,1,0
2016,8,4,2,0
2016,8,4,3,0
2016,8,4,4,0
2016,8,4,5,0
2016,8,4,6,444
2016,8,4,7,675
2016,8,4,8,793
2016,8,4,9,554
2016,8,4,10,901
2016,8,4,11,939
2016,8,4,12,948
2016,8,4,13,940
2016,8,4,14,934
2016,8,4,15,902
2016,8,4,16,846
2016,8,4,17,750
2016,8,4,18,562
2016,8,4,19,0
2016,8,4,20,0
2016,8,4,21,0
2016,8,4,22,0
2016,8,4,23,0
2016,8,5,0,0
2016,8,5,1,0
2016,8,5,2,0
2016,8,5,3,0
2016,8,5,4,0
2016,8,5,5,0
2016,8,5,6,455
2016,8,5,7,665
2016,8,5,8,770
2016,8,5,9,830
2016,8,5,10,869
2016,8,5,11,179
2016,8,5,12,21
2016,8,5,13,393
2016,8,5,14,247
2016,8,5,15,66
2016,8,5,16,0
2016,8,5,17,12
2016,8,5,18,0
2016,8,5,19,0
2016,8,5,20,0
2016,8,5,21,0
2016,8,5,22,0
2016,8,5,23,0
2016,8,6,0,0
2016,8,6,1,0
2016,8,6,2,0
2016,8,6,3,0
2016,8,6,4,0
2016,8,6,5,0
2016,8,6,6,360
2016,8,6,7,600
2016,8,6,8,732
2016,8,6,9,809
2016,8,6,10,854
2016,8,6,11,907
2016,8,6,12,0
2016,8,6,13,886
2016,8,6,14,900
2016,8,6,15,855
2016,8,6,16,4
2016,8,6,17,304
2016,8,6,18,462
2016,8,6,19,0
2016,8,6,20,0
2016,8,6,21,0
2016,8,6,22,0
2016,8,6,23,0
2016,8,7,0,0
2016,8,7,1,0
2016,8,7,2,0
2016,8,7,3,0
2016,8,7,4,0
2016,8,7,5,0
2016,8,7,6,229
2016,8,7,7,321
2016,8,7,8,183
2016,8,7,9,781
2016,8,7,10,480
2016,8,7,11,512
2016,8,7,12,571
2016,8,7,13,870
2016,8,7,14,790
2016,8,7,15,347
2016,8,7,16,190
2016,8,7,17,217
2016,8,7,18,330
2016,8,7,19,0
2016,8,7,20,0
2016,8,7,21,0
2016,8,7,22,0
2016,8,7,23,0
2016,8,8,0,0
2016,8,8,1,0
2016,8,8,2,0
2016,8,8,3,0
2016,8,8,4,0
2016,8,8,5,0
2016,8,8,6,493
2016,8,8,7,717
2016,8,8,8,827
2016,8,8,9,888
2016,8,8,10,924
2016,8,8,11,956
2016,8,8,12,957
2016,8,8,13,946
2016,8,8,14,922
2016,8,8,15,880
2016,8,8,16,246
2016,8,8,17,0
2016,8,8,18,0
2016,8,8,19,0
2016,8,8,20,0
2016,8,8,21,0
2016,8,8,22,0
2016,8,8,23,0
2016,8,9,0,0
2016,8,9,1,0
2016,8,9,2,0
2016,8,9,3,0
2016,8,9,4,0
2016,8,9,5,0
2016,8,9,6,357
2016,8,9,7,557
2016,8,9,8,645
2016,8,9,9,686
2016,8,9,10,710
2016,8,9,11,972
2016,8,9,12,969
2016,8,9,13,950
2016,8,9,14,865
2016,8,9,15,788
2016,8,9,16,510
2016,8,9,17,358
2016,8,9,18,127
2016,8,9,19,0
2016,8,9,20,0
2016,8,9,21,0
2016,8,9,22,0
2016,8,9,23,0
2016,8,10,0,0
2016,8,10,1,0
2016,8,10,2,0
2016,8,10,3,0
2016,8,10,4,0
2016,8,10,5,0
2016,8,10,6,422
2016,8,10,7,269
2016,8,10,8,177
2016,8,10,9,328
2016,8,10,10,888
2016,8,10,11,944
2016,8,10,12,564
2016,8,10,13,500
2016,8,10,14,500
2016,8,10,15,511
2016,8,10,16,16
2016,8,10,17,0
2016,8,10,18,0
2016,8,10,19,0
2016,8,10,20,0
2016,8,10,21,0
2016,8,10,22,0
2016,8,10,23,0
2016,8,11,0,0
2016,8,11,1,0
2016,8,11,2,0
2016,8,11,3,0
2016,8,11,4,0
2016,8,11,5,0
2016,8,11,6,295
2016,8,11,7,567
2016,8,11,8,714
2016,8,11,9,563
2016,8,11,10,847
2016,8,11,11,913
2016,8,11,12,919
2016,8,11,13,917
2016,8,11,14,925
2016,8,11,15,901
2016,8,11,16,852
2016,8,11,17,754
2016,8,11,18,545
2016,8,11,19,0
2016,8,11,20,0
2016,8,11,21,0
2016,8,11,22,0
2016,8,11,23,0
2016,8,12,0,0
2016,8,12,1,0
2016,8,12,2,0
2016,8,12,3,0
2016,8,12,4,0
2016,8,12,5,0
2016,8,12,6,527
2016,8,12,7,754
2016,8,12,8,860
2016,8,12,9,918
2016,8,12,10,949
2016,8,12,11,978
2016,8,12,12,980
2016,8,12,13,971
2016,8,12,14,950
2016,8,12,15,915
2016,8,12,16,855
2016,8,12,17,749
2016,8,12,18,528
2016,8,12,19,0
2016,8,12,20,0
2016,8,12,21,0
2016,8,12,22,0
2016,8,12,23,0
2016,8,13,0,0
2016,8,13,1,0
2016,8,13,2,0
2016,8,13,3,0
2016,8,13,4,0
2016,8,13,5,0
2016,8,13,6,499
2016,8,13,7,733
2016,8,13,8,844
2016,8,13,9,905
2016,8,13,10,940
2016,8,13,11,945
2016,8,13,12,950
2016,8,13,13,945
2016,8,13,14,947
2016,8,13,15,916
2016,8,13,16,860
2016,8,13,17,754
2016,8,13,18,531
2016,8,13,19,0
2016,8,13,20,0
2016,8,13,21,0
2016,8,13,22,0
2016,8,13,23,0
2016,8,14,0,0
2016,8,14,1,0
2016,8,14,2,0
2016,8,14,3,0
2016,8,14,4,0
2016,8,14,5,0
2016,8,14,6,459
2016,8,14,7,704
2016,8,14,8,820
2016,8,14,9,884
2016,8,14,10,920
2016,8,14,11,966
2016,8,14,12,974
2016,8,14,13,971
2016,8,14,14,945
2016,8,14,15,914
2016,8,14,16,856
2016,8,14,17,744
2016,8,14,18,500
2016,8,14,19,0
2016,8,14,20,0
2016,8,14,21,0
2016,8,14,22,0
2016,8,14,23,0
2016,8,15,0,0
2016,8,15,1,0
2016,8,15,2,0
2016,8,15,3,0
2016,8,15,4,0
2016,8,15,5,0
2016,8,15,6,4
2016,8,15,7,48
2016,8,15,8,0
2016,8,15,9,6
2016,8,15,10,32
2016,8,15,11,17
2016,8,15,12,37
2016,8,15,13,30
2016,8,15,14,44
2016,8,15,15,36
2016,8,15,16,187
2016,8,15,17,257
2016,8,15,18,160
2016,8,15,19,0
2016,8,15,20,0
2016,8,15,21,0
2016,8,15,22,0
2016,8,15,23,0
2016,8,16,0,0
2016,8,16,1,0
2016,8,16,2,0
2016,8,16,3,0
2016,8,16,4,0
2016,8,16,5,0
2016,8,16,6,355
2016,8,16,7,619
2016,8,16,8,755
2016,8,16,9,830
2016,8,16,10,873
2016,8,16,11,910
2016,8,16,12,914
2016,8,16,13,904
2016,8,16,14,846
2016,8,16,15,792
2016,8,16,16,713
2016,8,16,17,582
2016,8,16,18,347
2016,8,16,19,0
2016,8,16,20,0
2016,8,16,21,0
2016,8,16,22,0
2016,8,16,23,0
2016,8,17,0,0
2016,8,17,1,0
2016,8,17,2,0
2016,8,17,3,0
2016,8,17,4,0
2016,8,17,5,0
2016,8,17,6,344
2016,8,17,7,607
2016,8,17,8,288
2016,8,17,9,125
2016,8,17,10,249
2016,8,17,11,305
2016,8,17,12,129
2016,8,17,13,162
2016,8,17,14,292
2016,8,17,15,359
2016,8,17,16,177
2016,8,17,17,255
2016,8,17,18,136
2016,8,17,19,0
2016,8,17,20,0
2016,8,17,21,0
2016,8,17,22,0
2016,8,17,23,0
2016,8,18,0,0
2016,8,18,1,0
2016,8,18,2,0
2016,8,18,3,0
2016,8,18,4,0
2016,8,18,5,0
2016,8,18,6,184
2016,8,18,7,415
2016,8,18,8,423
2016,8,18,9,646
2016,8,18,10,693
2016,8,18,11,440
2016,8,18,12,146
2016,8,18,13,244
2016,8,18,14,143
2016,8,18,15,481
2016,8,18,16,380
2016,8,18,17,414
2016,8,18,18,341
2016,8,18,19,0
2016,8,18,20,0
2016,8,18,21,0
2016,8,18,22,0
2016,8,18,23,0
2016,8,19,0,0
2016,8,19,1,0
2016,8,19,2,0
2016,8,19,3,0
2016,8,19,4,0
2016,8,19,5,0
2016,8,19,6,239
2016,8,19,7,478
2016,8,19,8,615
2016,8,19,9,693
2016,8,19,10,741
2016,8,19,11,886
2016,8,19,12,893
2016,8,19,13,891
2016,8,19,14,837
2016,8,19,15,806
2016,8,19,16,749
2016,8,19,17,644
2016,8,19,18,415
2016,8,19,19,0
2016,8,19,20,0
2016,8,19,21,0
2016,8,19,22,0
2016,8,19,23,0
2016,8,20,0,0
2016,8,20,1,0
2016,8,20,2,0
2016,8,20,3,0
2016,8,20,4,0
2016,8,20,5,0
2016,8,20,6,346
2016,8,20,7,610
2016,8,20,8,749
2016,8,20,9,830
2016,8,20,10,879
2016,8,20,11,933
2016,8,20,12,942
2016,8,20,13,937
2016,8,20,14,933
2016,8,20,15,898
2016,8,20,16,835
2016,8,20,17,720
2016,8,20,18,470
2016,8,20,19,0
2016,8,20,20,0
2016,8,20,21,0
2016,8,20,22,0
2016,8,20,23,0
2016,8,21,0,0
2016,8,21,1,0
2016,8,21,2,0
2016,8,21,3,0
2016,8,21,4,0
2016,8,21,5,0
2016,8,21,6,449
2016,8,21,7,707
2016,8,21,8,826
2016,8,21,9,889
2016,8,21,10,925
2016,8,21,11,961
2016,8,21,12,966
2016,8,21,13,961
2016,8,21,14,938
2016,8,21,15,903
2016,8,21,16,839
2016,8,21,17,721
2016,8,21,18,462
2016,8,21,19,0
2016,8,21,20,0
2016,8,21,21,0
2016,8,21,22,0
2016,8,21,23,0
2016,8,22,0,0
2016,8,22,1,0
2016,8,22,2,0
2016,8,22,3,0
2016,8,22,4,0
2016,8,22,5,0
2016,8,22,6,9
2016,8,22,7,57
2016,8,22,8,417
2016,8,22,9,345
2016,8,22,10,849
2016,8,22,11,893
2016,8,22,12,897
2016,8,22,13,879
2016,8,22,14,568
2016,8,22,15,856
2016,8,22,16,773
2016,8,22,17,301
2016,8,22,18,160
2016,8,22,19,0
2016,8,22,20,0
2016,8,22,21,0
2016,8,22,22,0
2016,8,22,23,0
2016,8,23,0,0
2016,8,23,1,0
2016,8,23,2,0
2016,8,23,3,0
2016,8,23,4,0
2016,8,23,5,0
2016,8,23,6,228
2016,8,23,7,500
2016,8,23,8,652
2016,8,23,9,419
2016,8,23,10,158
2016,8,23,11,271
2016,8,23,12,414
2016,8,23,13,939
2016,8,23,14,902
2016,8,23,15,872
2016,8,23,16,802
2016,8,23,17,667
2016,8,23,18,386
2016,8,23,19,0
2016,8,23,20,0
2016,8,23,21,0
2016,8,23,22,0
2016,8,23,23,0
2016,8,24,0,0
2016,8,24,1,0
2016,8,24,2,0
2016,8,24,3,0
2016,8,24,4,0
2016,8,24,5,0
2016,8,24,6,386
2016,8,24,7,679
2016,8,24,8,818
2016,8,24,9,894
2016,8,24,10,935
2016,8,24,11,966
2016,8,24,12,967
2016,8,24,13,957
2016,8,24,14,939
2016,8,24,15,467
2016,8,24,16,474
2016,8,24,17,298
2016,8,24,18,393
2016,8,24,19,0
2016,8,24,20,0
2016,8,24,21,0
2016,8,24,22,0
2016,8,24,23,0
2016,8,25,0,0
2016,8,25,1,0
2016,8,25,2,0
2016,8,25,3,0
2016,8,25,4,0
2016,8,25,5,0
2016,8,25,6,377
2016,8,25,7,290
2016,8,25,8,58
2016,8,25,9,165
2016,8,25,10,390
2016,8,25,11,111
2016,8,25,12,329
2016,8,25,13,17
2016,8,25,14,855
2016,8,25,15,516
2016,8,25,16,263
2016,8,25,17,421
2016,8,25,18,237
2016,8,25,19,0
2016,8,25,20,0
2016,8,25,21,0
2016,8,25,22,0
2016,8,25,23,0
2016,8,26,0,0
2016,8,26,1,0
2016,8,26,2,0
2016,8,26,3,0
2016,8,26,4,0
2016,8,26,5,0
2016,8,26,6,316
2016,8,26,7,602
2016,8,26,8,743
2016,8,26,9,520
2016,8,26,10,876
2016,8,26,11,528
2016,8,26,12,445
2016,8,26,13,525
2016,8,26,14,431
2016,8,26,15,860
2016,8,26,16,782
2016,8,26,17,642
2016,8,26,18,338
2016,8,26,19,0
2016,8,26,20,0
2016,8,26,21,0
2016,8,26,22,0
2016,8,26,23,0
2016,8,27,0,0
2016,8,27,1,0
2016,8,27,2,0
2016,8,27,3,0
2016,8,27,4,0
2016,8,27,5,0
2016,8,27,6,353
2016,8,27,7,649
2016,8,27,8,788
2016,8,27,9,863
2016,8,27,10,906
2016,8,27,11,943
2016,8,27,12,951
2016,8,27,13,945
2016,8,27,14,937
2016,8,27,15,902
2016,8,27,16,837
2016,8,27,17,714
2016,8,27,18,427
2016,8,27,19,0
2016,8,27,20,0
2016,8,27,21,0
2016,8,27,22,0
2016,8,27,23,0
2016,8,28,0,0
2016,8,28,1,0
2016,8,28,2,0
2016,8,28,3,0
2016,8,28,4,0
2016,8,28,5,0
2016,8,28,6,403
2016,8,28,7,686
2016,8,28,8,813
2016,8,28,9,881
2016,8,28,10,920
2016,8,28,11,962
2016,8,28,12,968
2016,8,28,13,962
2016,8,28,14,928
2016,8,28,15,893
2016,8,28,16,830
2016,8,28,17,707
2016,8,28,18,411
2016,8,28,19,0
2016,8,28,20,0
2016,8,28,21,0
2016,8,28,22,0
2016,8,28,23,0
2016,8,29,0,0
2016,8,29,1,0
2016,8,29,2,0
2016,8,29,3,0
2016,8,29,4,0
2016,8,29,5,0
2016,8,29,6,403
2016,8,29,7,698
2016,8,29,8,831
2016,8,29,9,904
2016,8,29,10,946
2016,8,29,11,970
2016,8,29,12,978
2016,8,29,13,972
2016,8,29,14,960
2016,8,29,15,922
2016,8,29,16,853
2016,8,29,17,719
2016,8,29,18,399
2016,8,29,19,0
2016,8,29,20,0
2016,8,29,21,0
2016,8,29,22,0
2016,8,29,23,0
2016,8,30,0,0
2016,8,30,1,0
2016,8,30,2,0
2016,8,30,3,0
2016,8,30,4,0
2016,8,30,5,0
2016,8,30,6,349
2016,8,30,7,654
2016,8,30,8,793
2016,8,30,9,866
2016,8,30,10,908
2016,8,30,11,954
2016,8,30,12,955
2016,8,30,13,945
2016,8,30,14,902
2016,8,30,15,856
2016,8,30,16,774
2016,8,30,17,288
2016,8,30,18,134
2016,8,30,19,0
2016,8,30,20,0
2016,8,30,21,0
2016,8,30,22,0
2016,8,30,23,0
2016,8,31,0,0
2016,8,31,1,0
2016,8,31,2,0
2016,8,31,3,0
2016,8,31,4,0
2016,8,31,5,0
2016,8,31,6,358
2016,8,31,7,652
2016,8,31,8,779
2016,8,31,9,845
2016,8,31,10,882
2016,8,31,11,906
2016,8,31,12,915
2016,8,31,13,171
2016,8,31,14,903
2016,8,31,15,855
2016,8,31,16,78
2016,8,31,17,91
2016,8,31,18,30
2016,8,31,19,0
2016,8,31,20,0
2016,8,31,21,0
2016,8,31,22,0
2016,8,31,23,0
2016,9,1,0,0
2016,9,1,1,0
2016,9,1,2,0
2016,9,1,3,0
2016,9,1,4,0
2016,9,1,5,0
2016,9,1,6,213
2016,9,1,7,537
2016,9,1,8,678
2016,9,1,9,719
2016,9,1,10,51
2016,9,1,11,20
2016,9,1,12,18
2016,9,1,13,482
2016,9,1,14,442
2016,9,1,15,24
2016,9,1,16,199
2016,9,1,17,66
2016,9,1,18,5
2016,9,1,19,0
2016,9,1,20,0
2016,9,1,21,0
2016,9,1,22,0
2016,9,1,23,0
2016,9,2,0,0
2016,9,2,1,0
2016,9,2,2,0
2016,9,2,3,0
2016,9,2,4,0
2016,9,2,5,0
2016,9,2,6,260
2016,9,2,7,586
2016,9,2,8,737
2016,9,2,9,821
2016,9,2,10,870
2016,9,2,11,914
2016,9,2,12,910
2016,9,2,13,13
2016,9,2,14,9
2016,9,2,15,42
2016,9,2,16,0
2016,9,2,17,417
2016,9,2,18,136
2016,9,2,19,0
2016,9,2,20,0
2016,9,2,21,0
2016,9,2,22,0
2016,9,2,23,0
2016,9,3,0,0
2016,9,3,1,0
2016,9,3,2,0
2016,9,3,3,0
2016,9,3,4,0
2016,9,3,5,0
2016,9,3,6,157
2016,9,3,7,434
2016,9,3,8,590
2016,9,3,9,689
2016,9,3,10,379
2016,9,3,11,138
2016,9,3,12,129
2016,9,3,13,116
2016,9,3,14,632
2016,9,3,15,522
2016,9,3,16,439
2016,9,3,17,322
2016,9,3,18,93
2016,9,3,19,0
2016,9,3,20,0
2016,9,3,21,0
2016,9,3,22,0
2016,9,3,23,0
2016,9,4,0,0
2016,9,4,1,0
2016,9,4,2,0
2016,9,4,3,0
2016,9,4,4,0
2016,9,4,5,0
2016,9,4,6,0
2016,9,4,7,60
2016,9,4,8,260
2016,9,4,9,117
2016,9,4,10,410
2016,9,4,11,295
2016,9,4,12,322
2016,9,4,13,130
2016,9,4,14,78
2016,9,4,15,275
2016,9,4,16,0
2016,9,4,17,0
2016,9,4,18,0
2016,9,4,19,0
2016,9,4,20,0
2016,9,4,21,0
2016,9,4,22,0
2016,9,4,23,0
2016,9,5,0,0
2016,9,5,1,0
2016,9,5,2,0
2016,9,5,3,0
2016,9,5,4,0
2016,9,5,5,0
2016,9,5,6,215
2016,9,5,7,568
2016,9,5,8,750
2016,9,5,9,847
2016,9,5,10,904
2016,9,5,11,957
2016,9,5,12,960
2016,9,5,13,950
2016,9,5,14,945
2016,9,5,15,908
2016,9,5,16,707
2016,9,5,17,557
2016,9,5,18,218
2016,9,5,19,0
2016,9,5,20,0
2016,9,5,21,0
2016,9,5,22,0
2016,9,5,23,0
2016,9,6,0,0
2016,9,6,1,0
2016,9,6,2,0
2016,9,6,3,0
2016,9,6,4,0
2016,9,6,5,0
2016,9,6,6,297
2016,9,6,7,643
2016,9,6,8,793
2016,9,6,9,872
2016,9,6,10,917
2016,9,6,11,959
2016,9,6,12,967
2016,9,6,13,962
2016,9,6,14,937
2016,9,6,15,886
2016,9,6,16,795
2016,9,6,17,618
2016,9,6,18,201
2016,9,6,19,0
2016,9,6,20,0
2016,9,6,21,0
2016,9,6,22,0
2016,9,6,23,0
2016,9,7,0,0
2016,9,7,1,0
2016,9,7,2,0
2016,9,7,3,0
2016,9,7,4,0
2016,9,7,5,0
2016,9,7,6,379
2016,9,7,7,721
2016,9,7,8,854
2016,9,7,9,916
2016,9,7,10,948
2016,9,7,11,966
2016,9,7,12,972
2016,9,7,13,966
2016,9,7,14,953
2016,9,7,15,911
2016,9,7,16,833
2016,9,7,17,672
2016,9,7,18,247
2016,9,7,19,0
2016,9,7,20,0
2016,9,7,21,0
2016,9,7,22,0
2016,9,7,23,0
2016,9,8,0,0
2016,9,8,1,0
2016,9,8,2,0
2016,9,8,3,0
2016,9,8,4,0
2016,9,8,5,0
2016,9,8,6,325
2016,9,8,7,679
2016,9,8,8,825
2016,9,8,9,903
2016,9,8,10,947
2016,9,8,11,977
2016,9,8,12,984
2016,9,8,13,977
2016,9,8,14,952
2016,9,8,15,908
2016,9,8,16,825
2016,9,8,17,663
2016,9,8,18,238
2016,9,8,19,0
2016,9,8,20,0
2016,9,8,21,0
2016,9,8,22,0
2016,9,8,23,0
2016,9,9,0,0
2016,9,9,1,0
2016,9,9,2,0
2016,9,9,3,0
2016,9,9,4,0
2016,9,9,5,0
2016,9,9,6,362
2016,9,9,7,712
2016,9,9,8,858
2016,9,9,9,935
2016,9,9,10,980
2016,9,9,11,1005
2016,9,9,12,1012
2016,9,9,13,1005
2016,9,9,14,983
2016,9,9,15,943
2016,9,9,16,867
2016,9,9,17,712
2016,9,9,18,276
2016,9,9,19,0
2016,9,9,20,0
2016,9,9,21,0
2016,9,9,22,0
2016,9,9,23,0
2016,9,10,0,0
2016,9,10,1,0
2016,9,10,2,0
2016,9,10,3,0
2016,9,10,4,0
2016,9,10,5,0
2016,9,10,6,382
2016,9,10,7,735
2016,9,10,8,874
2016,9,10,9,944
2016,9,10,10,982
2016,9,10,11,1006
2016,9,10,12,1011
2016,9,10,13,1004
2016,9,10,14,984
2016,9,10,15,942
2016,9,10,16,864
2016,9,10,17,701
2016,9,10,18,241
2016,9,10,19,0
2016,9,10,20,0
2016,9,10,21,0
2016,9,10,22,0
2016,9,10,23,0
2016,9,11,0,0
2016,9,11,1,0
2016,9,11,2,0
2016,9,11,3,0
2016,9,11,4,0
2016,9,11,5,0
2016,9,11,6,262
2016,9,11,7,622
2016,9,11,8,770
2016,9,11,9,850
2016,9,11,10,895
2016,9,11,11,949
2016,9,11,12,949
2016,9,11,13,937
2016,9,11,14,919
2016,9,11,15,866
2016,9,11,16,761
2016,9,11,17,538
2016,9,11,18,0
2016,9,11,19,0
2016,9,11,20,0
2016,9,11,21,0
2016,9,11,22,0
2016,9,11,23,0
2016,9,12,0,0
2016,9,12,1,0
2016,9,12,2,0
2016,9,12,3,0
2016,9,12,4,0
2016,9,12,5,0
2016,9,12,6,127
2016,9,12,7,481
2016,9,12,8,667
2016,9,12,9,770
2016,9,12,10,456
2016,9,12,11,882
2016,9,12,12,888
2016,9,12,13,881
2016,9,12,14,847
2016,9,12,15,795
2016,9,12,16,693
2016,9,12,17,487
2016,9,12,18,0
2016,9,12,19,0
2016,9,12,20,0
2016,9,12,21,0
2016,9,12,22,0
2016,9,12,23,0
2016,9,13,0,0
2016,9,13,1,0
2016,9,13,2,0
2016,9,13,3,0
2016,9,13,4,0
2016,9,13,5,0
2016,9,13,6,142
2016,9,13,7,533
2016,9,13,8,726
2016,9,13,9,705
2016,9,13,10,686
2016,9,13,11,521
2016,9,13,12,928
2016,9,13,13,917
2016,9,13,14,888
2016,9,13,15,815
2016,9,13,16,0
2016,9,13,17,0
2016,9,13,18,0
2016,9,13,19,0
2016,9,13,20,0
2016,9,13,21,0
2016,9,13,22,0
2016,9,13,23,0
2016,9,14,0,0
2016,9,14,1,0
2016,9,14,2,0
2016,9,14,3,0
2016,9,14,4,0
2016,9,14,5,0
2016,9,14,6,0
2016,9,14,7,0
2016,9,14,8,0
2016,9,14,9,250
2016,9,14,10,8
2016,9,14,11,21
2016,9,14,12,11
2016,9,14,13,10
2016,9,14,14,6
2016,9,14,15,0
2016,9,14,16,0
2016,9,14,17,0
2016,9,14,18,0
2016,9,14,19,0
2016,9,14,20,0
2016,9,14,21,0
2016,9,14,22,0
2016,9,14,23,0
2016,9,15,0,0
2016,9,15,1,0
2016,9,15,2,0
2016,9,15,3,0
2016,9,15,4,0
2016,9,15,5,0
2016,9,15,6,0
2016,9,15,7,0
2016,9,15,8,57
2016,9,15,9,378
2016,9,15,10,164
2016,9,15,11,23
2016,9,15,12,221
2016,9,15,13,926
2016,9,15,14,883
2016,9,15,15,835
2016,9,15,16,741
2016,9,15,17,543
2016,9,15,18,0
2016,9,15,19,0
2016,9,15,20,0
2016,9,15,21,0
2016,9,15,22,0
2016,9,15,23,0
2016,9,16,0,0
2016,9,16,1,0
2016,9,16,2,0
2016,9,16,3,0
2016,9,16,4,0
2016,9,16,5,0
2016,9,16,6,220
2016,9,16,7,629
2016,9,16,8,792
2016,9,16,9,874
2016,9,16,10,918
2016,9,16,11,944
2016,9,16,12,948
2016,9,16,13,939
2016,9,16,14,922
2016,9,16,15,875
2016,9,16,16,785
2016,9,16,17,595
2016,9,16,18,0
2016,9,16,19,0
2016,9,16,20,0
2016,9,16,21,0
2016,9,16,22,0
2016,9,16,23,0
2016,9,17,0,0
2016,9,17,1,0
2016,9,17,2,0
2016,9,17,3,0
2016,9,17,4,0
2016,9,17,5,0
2016,9,17,6,257
2016,9,17,7,661
2016,9,17,8,815
2016,9,17,9,891
2016,9,17,10,937
2016,9,17,11,965
2016,9,17,12,969
2016,9,17,13,959
2016,9,17,14,930
2016,9,17,15,869
2016,9,17,16,461
2016,9,17,17,329
2016,9,17,18,0
2016,9,17,19,0
2016,9,17,20,0
2016,9,17,21,0
2016,9,17,22,0
2016,9,17,23,0
2016,9,18,0,0
2016,9,18,1,0
2016,9,18,2,0
2016,9,18,3,0
2016,9,18,4,0
2016,9,18,5,0
2016,9,18,6,219
2016,9,18,7,637
2016,9,18,8,797
2016,9,18,9,876
2016,9,18,10,919
2016,9,18,11,954
2016,9,18,12,957
2016,9,18,13,947
2016,9,18,14,927
2016,9,18,15,875
2016,9,18,16,777
2016,9,18,17,573
2016,9,18,18,0
2016,9,18,19,0
2016,9,18,20,0
2016,9,18,21,0
2016,9,18,22,0
2016,9,18,23,0
2016,9,19,0,0
2016,9,19,1,0
2016,9,19,2,0
2016,9,19,3,0
2016,9,19,4,0
2016,9,19,5,0
2016,9,19,6,207
2016,9,19,7,621
2016,9,19,8,786
2016,9,19,9,870
2016,9,19,10,916
2016,9,19,11,950
2016,9,19,12,944
2016,9,19,13,919
2016,9,19,14,906
2016,9,19,15,857
2016,9,19,16,765
2016,9,19,17,562
2016,9,19,18,0
2016,9,19,19,0
2016,9,19,20,0
2016,9,19,21,0
2016,9,19,22,0
2016,9,19,23,0
2016,9,20,0,0
2016,9,20,1,0
2016,9,20,2,0
2016,9,20,3,0
2016,9,20,4,0
2016,9,20,5,0
2016,9,20,6,0
2016,9,20,7,286
2016,9,20,8,427
2016,9,20,9,746
2016,9,20,10,819
2016,9,20,11,935
2016,9,20,12,933
2016,9,20,13,918
2016,9,20,14,875
2016,9,20,15,820
2016,9,20,16,1
2016,9,20,17,492
2016,9,20,18,0
2016,9,20,19,0
2016,9,20,20,0
2016,9,20,21,0
2016,9,20,22,0
2016,9,20,23,0
2016,9,21,0,0
2016,9,21,1,0
2016,9,21,2,0
2016,9,21,3,0
2016,9,21,4,0
2016,9,21,5,0
2016,9,21,6,48
2016,9,21,7,332
2016,9,21,8,506
2016,9,21,9,607
2016,9,21,10,370
2016,9,21,11,902
2016,9,21,12,907
2016,9,21,13,892
2016,9,21,14,0
2016,9,21,15,0
2016,9,21,16,43
2016,9,21,17,482
2016,9,21,18,0
2016,9,21,19,0
2016,9,21,20,0
2016,9,21,21,0
2016,9,21,22,0
2016,9,21,23,0
2016,9,22,0,0
2016,9,22,1,0
2016,9,22,2,0
2016,9,22,3,0
2016,9,22,4,0
2016,9,22,5,0
2016,9,22,6,0
2016,9,22,7,259
2016,9,22,8,359
2016,9,22,9,782
2016,9,22,10,846
2016,9,22,11,459
2016,9,22,12,841
